id,gameId,playerId,breakScore,round1,round2,final,coryat,playerId,wins
2400,1396,2848,1600,1500,5300,10500,6300,2848,1
8338,1872,3769,3400,8400,18400,10500,25000,3769,5
4491,2033,3326,1100,1600,6400,10500,6800,3326,5
2523,220,470,700,4000,9500,10500,10200,470,5
4903,1564,2615,2000,4600,12500,10500,10800,2615,5
3147,1187,2420,0,800,9500,10500,8800,2420,1
394,3454,6967,1000,3600,7600,10500,7900,6967,3
5062,1500,3007,1900,3800,10300,10500,11600,3007,5
3217,90,174,400,2400,6600,10500,6600,174,2
589,4702,9470,1900,3200,10000,10500,12400,9470,5
2672,587,1218,1000,3100,7000,10401,9100,1218,1
2927,277,604,1200,2400,8600,10401,8600,604,3
4099,807,1636,1800,4000,10000,10401,10000,1636,5
4564,2005,4031,2600,3700,5500,10401,5400,4031,5
271,1336,2718,1000,1800,5800,10401,7000,2718,5
5277,2235,4491,1500,3500,6600,10401,6200,4491,2
1639,770,1575,2300,2100,8900,10401,7900,1575,1
1963,302,640,1200,2900,5300,10401,5300,640,1
5047,1488,2594,1400,4400,10200,10400,10200,2594,5
9931,2916,5853,400,3800,11400,10400,14600,5853,2
3583,3034,6092,1600,3400,6400,10400,9000,6092,1
1315,375,763,900,3200,5200,10400,6200,763,4
5151,1592,3220,800,3600,10400,10400,9300,3220,3
10920,3159,6379,2200,4400,12400,10400,12000,6379,1
4172,911,435,800,600,5200,10400,4600,435,3
1799,5094,10263,800,3400,5200,10400,5200,10263,1
5779,2805,5629,1200,6400,18800,10400,17600,5629,2
11215,3614,7274,3200,6000,14400,10400,14400,7274,6
4547,2011,4051,-500,1200,5200,10400,5200,4051,1
2112,577,1195,2200,3700,10900,10400,10500,1195,2
5957,2880,5783,3200,4400,5200,10400,5200,5783,1
11470,3522,7096,2800,4200,5400,10400,5400,7096,3
4628,2166,4361,1300,3200,7400,10400,7600,4361,1
2902,1210,2456,1350,2050,10450,10400,9200,2456,5
6007,2616,1905,800,4000,10400,10400,11400,1905,4
12364,4274,8592,1200,2000,12400,10400,12400,8592,2
4813,2493,4977,200,1400,5200,10400,3500,4977,1
3399,1149,2338,1100,1800,6400,10400,6400,2338,1
564,4522,9089,1900,1600,10400,10400,8000,9089,1
5029,1493,3024,900,2400,8400,10400,9000,3024,5
9007,2501,4994,1800,4800,20400,10400,19600,4994,2
3514,2423,4846,600,1900,5300,10400,5300,4846,5
1224,4109,8249,-100,600,5200,10400,5200,8249,1
12487,4195,8423,2000,7400,15000,10399,14000,8423,4
13669,4325,8716,2800,3400,15200,10399,9400,8716,2
14644,5155,10371,3000,7000,8600,10399,16600,10371,3
9666,3059,6155,0,2000,18500,10399,18000,6155,2
10348,3422,6890,3600,6000,14000,10399,14600,6890,3
7283,77,150,2800,4000,5200,10350,4800,150,1
10070,2821,5661,1800,5900,11100,10323,10600,5661,1
11547,3493,7046,800,1800,5200,10300,8200,7046,1
4102,806,1636,0,2900,11300,10300,11800,1636,5
2701,371,400,-200,2400,7900,10300,9300,400,2
4504,2028,4076,1400,4000,7200,10300,7800,4076,5
2905,1209,2456,900,5100,15300,10300,15100,2456,5
3134,499,618,1500,3300,8300,10300,8300,618,3
3169,1919,1758,0,1100,8300,10300,8200,1758,3
3524,2419,4843,2700,4300,10300,10300,10200,4843,2
8456,1791,3613,200,4200,13800,10300,14600,3613,1
3937,914,1838,1600,2800,10300,10300,9600,1838,5
3022,88,178,1000,5100,11400,10202,13400,178,5
3614,2383,4778,800,4400,10100,10202,8700,4778,1
9655,3068,6164,1800,5400,11800,10201,11800,6164,2
3054,215,459,900,1800,9600,10201,8000,459,1
4392,2048,4124,800,2600,9200,10201,8800,4124,1
4839,385,782,200,2500,11400,10201,10100,782,5
5350,2294,4607,-900,800,9400,10201,9000,4607,2
5353,2293,4611,1600,2500,9700,10201,10900,4611,1
1323,4822,763,1000,1000,5200,10201,6600,763,4
5388,137,278,-100,1400,7800,10201,7800,278,5
2771,3881,7790,700,3300,7100,10201,7700,7790,1
3574,278,394,600,1900,7900,10200,6900,394,5
522,5143,10354,1200,3200,10200,10200,11000,10354,5
5059,1484,3007,0,1400,10100,10200,10200,3007,5
6740,3122,6306,0,2600,10200,10200,9400,6306,1
3799,1112,2261,1200,1800,9200,10200,9800,2261,3
1111,486,990,2300,5000,10600,10200,9600,990,3
5702,2766,5556,2200,4400,12600,10200,11200,5556,1
7476,13,28,1600,3800,10600,10200,10800,28,1
4135,1016,2063,2600,3300,10100,10200,9800,2063,5
1730,333,669,1600,2000,5200,10200,5200,669,1
7745,904,1841,2800,6600,10600,10200,11800,1841,1
4444,1644,3329,700,2500,8100,10200,8100,3329,2
1924,4102,8235,800,1600,5200,10200,5200,8235,1
10563,3346,6749,1600,4200,14200,10200,13400,6749,3
4510,2026,4076,1700,4500,5100,10200,3800,4076,5
2323,2617,1016,2300,4600,10200,10200,10200,1016,3
253,4099,8228,600,1100,5400,10200,5800,8228,1
4742,1625,3290,2400,3500,10200,10200,10100,3290,1
3160,864,1756,1800,2900,8700,10200,7300,1756,3
493,4952,7252,0,2500,7200,10200,5500,7252,2
4748,1623,3285,3100,4800,10200,10200,7700,3285,1
547,4596,9268,2400,4200,8500,10199,11600,9268,1
4681,2477,4944,1900,4900,5100,10199,7100,4944,2
2150,197,415,1800,2200,7100,10103,7600,415,2
2618,622,1284,2300,4300,9300,10101,10300,1284,4
3508,2425,4846,1600,4500,11100,10100,10800,4846,5
47,354,715,800,2900,6100,10100,6600,715,2
4182,2119,4265,1000,3500,5100,10100,4500,4265,1
205,3061,1834,800,1900,9100,10100,9600,1834,2
4794,2042,4111,600,2900,5100,10100,5100,4111,1
373,3666,7379,2100,3500,8100,10100,8100,7379,1
5405,1853,3733,800,2000,9000,10100,8600,3733,1
1378,5073,8979,1700,4500,12100,10100,10100,8979,1
1441,715,1468,0,3200,8800,10100,8800,1468,1
3480,2432,4869,1100,3600,12100,10100,11400,4869,1
13065,4569,9209,2800,3200,13400,10067,14200,9209,1
12801,4048,8130,600,1200,6000,10005,8000,8130,1
2788,2013,2352,1200,3600,9600,10003,9600,2352,4
570,4518,9101,1200,1400,7700,10002,7000,9101,1
1913,2647,5090,1700,4200,8500,10001,9600,5090,4
11968,3846,7718,1600,3200,10800,10001,10800,7718,3
4756,1712,3286,1200,2700,8600,10001,8500,3286,3
2231,766,1564,300,1800,6400,10001,6400,1564,2
14065,4825,9700,2000,2600,5800,10001,5800,9700,3
5359,318,657,2100,4500,7800,10001,11300,657,2
2503,682,1395,1100,1300,6600,10001,8100,1395,3
170,4254,8557,900,3000,7400,10001,7400,8557,1
5422,1843,2602,1000,2600,8400,10001,6000,2602,3
2611,628,1284,3500,5200,7000,10001,6500,1284,4
715,5250,9208,500,2100,5800,10001,5900,9208,4
6700,4964,9748,2200,2400,7400,10001,8600,9748,1
2954,2530,5066,800,1300,7300,10001,8500,5066,3
852,4908,9879,2100,2600,6200,10001,6200,9879,2
7510,1,1,4800,13800,31600,10001,29600,1,74
3441,708,1450,1700,1600,7600,10001,6400,1450,1
1848,1428,2873,2400,3400,8600,10001,8200,2873,1
9539,2090,4206,3000,5200,14600,10001,17600,4206,1
3907,937,1894,1100,800,10200,10001,9000,1894,5
9072,2453,4911,1000,4600,9000,10000,12000,4911,1
3267,1893,2473,2700,3600,10000,10000,9700,2473,2
802,5159,10387,800,4500,8000,10000,8900,10387,1
4351,2069,4163,1000,1800,8400,10000,7800,4163,5
2582,642,1323,1700,3700,9500,10000,8100,1323,1
338,3568,7191,2200,4700,10400,10000,10800,7191,1
4248,4597,2677,1900,3500,6000,10000,6500,2677,1
1572,2735,5489,2400,3700,11300,10000,11800,5489,1
5092,1507,3050,500,1500,7000,10000,7000,3050,4
9548,2081,4190,800,2600,5000,10000,5000,4190,1
3365,1247,2538,600,1500,5800,10000,5100,2538,1
978,539,1117,900,2600,6400,10000,11400,1117,2
4355,2068,4163,700,1200,6600,10000,7000,4163,5
6641,4630,9334,3200,3000,12600,10000,12200,9334,1
2745,4148,5549,1100,2800,5200,10000,5200,5549,3
367,3671,1292,2000,2400,11000,10000,12000,1292,4
4255,1313,2668,2000,2800,13400,10000,11800,2668,3
1819,727,1492,1000,2000,10000,10000,10600,1492,1
5104,1504,3047,1300,2200,10000,10000,9800,3047,5
11383,3550,7156,1200,3000,11000,10000,12400,7156,4
3545,2404,4813,1200,3700,11800,10000,11100,4813,1
986,1688,3404,900,3500,11600,10000,9100,3404,4
4519,2022,4066,2400,3400,8900,10000,8700,4066,4
7280,78,152,4600,9200,20000,10000,19800,152,1
2840,1955,3942,1100,2600,5000,10000,5000,3942,3
412,4490,8210,1100,1100,6600,10000,7200,8210,2
4278,1300,636,1200,1400,9200,10000,9400,636,2
1837,148,268,2500,4800,11000,10000,12100,268,1
5122,1602,3240,300,1700,11200,10000,11500,3240,3
12215,3761,7560,1600,800,10600,10000,10800,7560,1
3600,2388,4765,1500,2100,6700,10000,5300,4765,4
1005,1683,3407,200,800,9800,10000,9400,3407,1
4695,2473,4941,900,1300,5900,10000,5900,4941,3
7517,1174,2392,2200,4000,15000,10000,14800,2392,1
2943,2534,5070,1800,4900,9400,10000,8000,5070,2
489,4595,9263,1200,3600,10000,10000,11200,9263,1
4279,1298,2647,1400,2300,9900,10000,10100,2647,1
2113,576,1182,500,1600,5000,10000,5000,1182,4
5445,1258,2559,1900,4600,5000,10000,5000,2559,1
13201,4505,8955,0,2000,14000,10000,17200,8955,5
3647,2352,4714,1800,3400,9610,10000,8400,4714,2
1084,497,987,1200,2000,13400,10000,11000,987,1
4887,1570,3177,1000,3000,8200,10000,7000,3177,5
7770,879,1790,5400,8400,10000,10000,12400,1790,2
3087,1199,2441,1000,1600,6600,10000,6200,2441,1
577,4512,9088,1000,2100,5700,10000,5700,9088,1
4290,1295,2637,300,3200,8500,10000,9000,2637,1
2401,1395,2845,1200,1800,8000,10000,6400,2845,2
5831,2845,5711,2000,3000,10600,10000,10600,5711,1
13407,4422,8916,1600,6200,10000,10000,11200,8916,1
3655,2342,4699,2200,4100,8700,10000,11400,4699,5
1220,5041,347,300,2900,8900,10000,8900,347,4
4906,1285,2615,2000,5300,13800,10000,12400,2615,5
8849,1266,2582,3800,4600,15000,10000,14800,2582,1
3131,500,618,900,4800,10000,10000,10000,618,3
637,4645,9361,1400,2500,12500,10000,12100,9361,4
4306,1820,3670,700,2200,5000,10000,5000,3670,4
2509,678,470,2100,5000,10400,10000,10200,470,5
152,2205,4431,2200,5000,9000,10000,10500,4431,5
3774,2456,4920,2000,2900,6100,10000,6100,4920,3
1248,2613,255,2000,3600,8400,10000,7600,255,1
4927,4603,2606,0,1200,7000,10000,7200,2606,3
2956,2529,5064,1100,1200,5000,9999,6200,5064,1
5527,2741,5502,2600,4800,10400,9999,10400,5502,2
5639,2651,5315,2200,3800,18400,9999,15400,5315,1
11006,3695,7432,1000,4400,17600,9999,15600,7432,2
13654,4329,8729,5000,4400,14400,9999,14000,8729,3
137,4279,8616,0,0,5000,9999,3200,8616,2
3187,1913,3851,1000,2600,5000,9995,5000,3851,2
9127,2411,4825,2000,4100,9400,9901,8000,4825,4
706,83,163,2600,3400,8000,9900,7600,163,1
2483,698,1431,2000,3500,7900,9900,7900,1431,1
4447,1643,3326,1500,4300,7700,9900,10700,3326,5
4980,1535,3109,1500,2600,5400,9900,4900,3109,2
5167,3058,6151,1000,3000,5400,9900,5300,6151,1
1341,364,735,1400,2900,5700,9801,5700,735,1
3178,1917,3860,700,700,6000,9801,6300,3860,2
3563,2398,4801,500,2300,8600,9801,5500,4801,2
4753,1713,3286,600,1300,6500,9801,7100,3286,3
4924,1279,2606,2700,4100,7900,9801,7900,2606,3
5461,1833,3684,500,700,6200,9801,8500,3684,5
1043,4304,8680,600,3100,5900,9801,5900,8680,1
6479,3284,6627,1800,4200,9800,9800,9800,6627,1
5938,2894,5808,4200,3200,12400,9800,15600,5808,3
3257,1216,2477,1200,1800,11400,9800,11000,2477,2
11778,3914,7855,1200,2200,17800,9800,15800,7855,1
3482,2429,4864,1500,3300,6800,9800,7000,4864,1
863,5003,10056,900,1600,5400,9800,5300,10056,4
4772,1707,3455,2000,3200,5800,9800,5800,3455,5
1243,412,842,3400,3700,4900,9800,6900,842,2
4915,1282,2608,1100,4300,10400,9800,10600,2608,4
1891,4427,9340,800,1800,9800,9800,9400,9340,1
5052,1487,2594,400,700,4900,9800,4900,2594,5
2821,1960,3946,1700,5800,13400,9800,11700,3946,5
5930,2900,5823,1100,5100,12400,9800,16000,5823,2
2908,1208,2456,1400,3400,9900,9800,9800,2456,5
1285,4836,7625,1400,2700,9700,9799,9700,7625,3
5493,1809,3648,1200,3400,9400,9799,8900,3648,1
6712,4671,9301,3200,5200,12800,9799,13400,9301,3
6152,3075,6186,4200,5600,15800,9790,16800,6186,1
9821,2975,5961,-400,3400,9800,9762,10800,5961,1
502,5161,6124,1900,3500,4900,9750,4900,6124,2
5195,2280,4582,1500,3300,7700,9700,8700,4582,1
9348,2244,4509,1400,1100,9900,9700,7800,4509,9
2997,1977,1948,1100,1700,5700,9700,5700,1948,1
3597,2389,4765,1900,2700,11700,9700,8900,4765,4
4187,2117,4261,1500,3300,9100,9700,9100,4261,1
4799,2040,4108,1100,1400,8600,9700,8300,4108,1
4804,2498,4990,2100,3900,10200,9700,10100,4990,1
2534,668,1369,1500,3600,7800,9663,9600,1369,2
4730,1628,3296,2000,3400,6800,9650,5500,3296,1
1447,709,1454,2700,4000,8800,9601,8200,1454,1
3247,1225,2493,1400,2500,6900,9601,6600,2493,2
1932,5271,10611,1000,2300,7300,9601,7200,10611,1
3538,2406,4815,1600,4300,7100,9601,7700,4815,3
2292,269,588,400,200,5800,9601,5800,588,5
4205,2111,4251,2400,3900,13300,9601,12100,4251,2
2500,684,1395,1700,4200,5200,9601,5800,1395,3
7016,287,544,1600,3400,8800,9601,9000,544,2
4422,1652,3344,2200,2400,5400,9601,5400,3344,1
2641,607,1260,1700,1700,4900,9601,4900,1260,2
7904,748,1527,4400,7800,14600,9601,14600,1527,1
5413,1848,3724,400,2800,5800,9601,5800,3724,2
2677,584,1212,600,1900,6300,9601,6900,1212,3
998,1684,3411,1800,2900,7800,9601,6800,3411,2
2781,3955,7772,900,2600,4900,9601,5800,7772,1
4544,2012,4053,700,1000,4800,9600,5400,4053,1
472,4412,8895,400,1200,7800,9600,7400,8895,2
4668,2490,4968,0,1200,8600,9600,8400,4968,1
871,3573,7203,1500,1500,8700,9600,6500,7203,2
7562,1111,2257,600,1000,7600,9600,9600,2257,2
1695,3785,7607,500,800,4800,9600,4800,7607,1
2866,1930,3884,1800,2600,5700,9600,5100,3884,5
3353,1176,2396,2300,3500,9100,9600,11100,2396,5
3768,2458,4926,1600,2600,4800,9600,4800,4926,1
342,4265,8581,2200,2600,4800,9600,4800,8581,1
8806,1299,2636,2800,4200,16200,9599,17800,2636,3
12748,4065,8158,2200,7800,14600,9599,18200,8158,5
12904,4013,8056,2600,5600,18200,9599,14800,8056,1
5763,2775,5576,1200,4800,18400,9599,18600,5576,1
7545,1130,2294,3200,5400,11800,9599,11800,2294,3
3094,199,402,1300,4400,7600,9598,9700,402,5
2647,604,1250,1800,3400,10100,9595,10600,1250,2
1953,308,648,1500,2200,4800,9550,4800,648,2
10644,3309,6673,4200,5400,9400,9500,9400,6673,2
3186,1914,3855,900,800,4800,9500,4800,3855,1
281,3117,6295,1200,4200,8000,9500,7900,6295,1
4765,1709,3455,0,2000,11500,9500,9800,3455,5
1182,4971,963,2700,2000,6000,9500,6000,963,1
5467,1830,3684,1700,3600,7500,9500,7300,3684,5
1579,274,597,900,3100,7500,9500,7300,597,1
1768,4174,8377,2100,4100,5500,9500,5500,8377,2
13736,4993,10046,5200,10000,12800,9500,12800,10046,1
2590,636,569,400,1700,8500,9500,9800,569,5
7797,849,1727,4600,6800,12000,9500,12200,1727,1
2872,1927,3883,100,600,4800,9500,4000,3883,1
3904,939,1894,1500,2800,9800,9499,9900,1894,5
5072,1514,3070,1200,2500,4800,9499,6300,3070,1
479,4981,9284,900,2100,6250,9450,5700,9284,1
807,4998,10061,1300,2400,7800,9401,8200,10061,1
1147,475,976,2000,2100,7000,9401,8400,976,2
3064,201,422,-300,2500,5700,9401,5700,422,3
5016,1523,3087,900,1700,9100,9401,8700,3087,1
5419,1845,2602,900,1500,12500,9401,9100,2602,3
601,4692,9444,3500,3700,8800,9400,9100,9444,3
14120,4795,9651,1000,2400,7400,9400,8400,9651,1
1528,4300,8671,500,3100,4700,9400,6400,8671,1
629,4924,2734,1800,2700,6700,9400,7500,2734,1
6910,387,777,2000,5000,9400,9400,9200,777,2
2363,1403,477,1100,4000,4700,9400,6700,477,2
700,84,169,900,2800,5200,9400,6800,169,3
7368,49,99,1800,4600,10200,9400,12200,99,1
2687,195,238,1200,1400,9400,9400,10200,238,4
791,1670,3378,0,900,4700,9400,4700,3378,4
9698,3033,6089,2400,4200,9700,9400,12200,6089,2
3301,1178,2396,1400,2400,11400,9400,12200,2396,5
1029,526,1089,1700,6000,12400,9400,10800,1089,1
12167,3778,7594,4000,8200,17400,9400,15600,7594,1
3332,1268,2576,2200,5900,7900,9400,9900,2576,2
1417,4944,9956,1900,1900,6900,9400,6900,9956,1
387,4158,8356,700,1900,4800,9400,4100,8356,1
3423,1143,2325,1100,2900,4700,9400,4700,2325,2
1477,4975,10009,3200,4300,12400,9400,14100,10009,1
3476,2433,4872,1900,2500,4700,9399,4700,4872,2
5394,1859,280,500,2300,9000,9399,6900,280,2
14563,5195,10427,5400,10400,10000,9399,11400,10427,3
454,5254,9277,500,1100,7900,9399,7900,9277,3
2562,654,1348,1300,3300,5700,9399,5800,1348,2
6075,2625,5263,1600,5800,4700,9398,5800,5263,4
4582,2187,4392,1100,3600,10300,9380,9900,4392,2
4522,2021,4066,700,900,4700,9301,5500,4066,4
7969,683,1398,2000,6600,7800,9300,9000,1398,2
175,4267,7935,600,2100,5300,9300,5300,7935,1
10280,3449,6947,2600,4200,14000,9300,12600,6947,1
185,4261,8563,1100,1800,8000,9300,7400,8563,1
11980,3843,7707,1600,2200,14200,9300,15600,7707,4
2919,3928,2457,1100,2200,5000,9300,7200,2457,1
4488,2129,4285,1400,3500,7400,9300,7900,4285,3
6895,401,810,4400,6500,18300,9300,18400,810,2
6921,379,770,3200,3800,11400,9300,11400,770,2
667,5179,9186,2400,2800,8600,9205,10200,9186,5
5013,1524,3089,-500,500,5900,9201,6900,3089,1
3722,2314,4643,700,800,5000,9201,5000,4643,1
11365,3558,7168,-800,2000,6800,9201,6800,7168,2
3860,1042,2114,400,2400,8000,9201,8000,2114,1
11973,3847,7718,1000,3600,5200,9201,9000,7718,3
3956,896,1826,300,1500,6100,9201,6100,1826,2
4096,810,1636,1500,3400,7200,9201,8200,1636,5
13067,4570,9211,1600,2600,6400,9201,8800,9211,1
4483,2131,4292,2200,3900,4900,9201,4400,4292,3
241,3055,6145,1300,2600,5800,9201,6200,6145,3
4641,2157,4338,1100,2200,5000,9201,4800,4338,1
2892,3114,6285,1100,2500,5100,9201,5100,6285,1
3872,976,1990,2500,5000,9200,9200,9200,1990,1
12863,4027,8089,1400,3800,13000,9200,13000,8089,1
4219,2103,4223,900,2900,10700,9200,9500,4223,4
1066,508,1040,1400,2900,7100,9200,7600,1040,2
4578,2000,4026,1200,3100,7700,9200,7700,4026,1
1955,121,243,1700,2000,9200,9200,9700,243,2
7833,814,1655,200,200,4600,9200,4600,1655,1
5287,2221,4462,300,2500,7300,9200,7600,4462,3
2818,1961,3946,2300,3700,9200,9200,11700,3946,5
9899,2938,5895,3800,4800,9200,9200,11200,5895,1
2854,1935,3878,1600,2100,9200,9200,7700,3878,1
10427,3395,6840,1600,600,14600,9200,17000,6840,3
3687,2334,4687,1100,3500,8500,9200,8100,4687,1
12022,3828,7682,3000,1400,4600,9200,5800,7682,2
9392,2224,4470,1800,2800,15200,9199,15200,4470,1
9435,2175,4369,4000,6600,22600,9199,22600,4369,3
10436,3392,6839,0,2000,13200,9199,13200,6839,1
11708,3942,7911,2200,3000,8200,9199,9800,7911,1
12589,4143,8317,4800,5800,12200,9199,11400,8317,3
1901,5227,10521,900,2900,9100,9199,9600,10521,2
14358,4688,9448,1400,4800,16200,9199,16200,9448,1
7788,856,1741,3200,8200,12600,9199,16600,1741,2
6109,2605,5202,3200,5300,12600,9195,13400,5202,5
3833,1067,2166,200,1600,4600,9190,4800,2166,1
3235,1229,2501,200,3000,5100,9100,6600,2501,2
3739,2308,4628,1900,3900,6900,9100,6900,4628,2
12356,4278,8613,4200,7400,14200,9100,13000,8613,1
4274,1302,2634,1400,1600,7200,9100,8000,2634,1
1266,5036,10143,0,1500,4700,9100,4700,10143,1
4990,1531,3107,2200,2700,6100,9100,4800,3107,1
1735,332,668,1300,5300,9700,9100,9300,668,1
2487,696,1426,-100,1400,8100,9100,8200,1426,1
2937,2536,5066,2000,3200,8800,9100,9600,5066,3
4309,1819,3670,2000,2300,8900,9098,9700,3670,4
4359,2065,4156,-200,1800,6400,9008,7200,4156,1
6011,2615,1905,1000,6000,15600,9001,15000,1905,4
1007,1679,3397,1000,2000,7000,9001,8200,3397,1
1069,505,1040,1700,2200,8000,9001,8000,1040,2
3391,1238,2517,2400,3500,8700,9001,10500,2517,4
3844,1050,2129,1000,3300,7100,9001,7100,2129,2
3852,1047,2124,1700,2400,7800,9001,7100,2124,1
4580,2188,4028,100,-300,5500,9001,6000,4028,1
964,545,1126,1000,2900,10800,9001,10300,1126,2
49,353,701,1100,3900,8000,9000,8900,701,3
4072,825,1671,900,2100,4500,9000,4500,1671,4
2011,4497,2171,1900,4300,8200,9000,7100,2171,2
195,3069,1833,500,700,8900,9000,7900,1833,3
5035,1491,3022,900,1100,9100,9000,9100,3022,1
7954,694,1406,2400,5800,17000,9000,19000,1406,8
3511,2424,4846,1100,2600,10000,9000,9900,4846,5
404,3940,7905,600,2000,5000,9000,4800,7905,1
5080,1511,3061,1400,2200,8000,9000,10000,3061,2
9913,2932,5880,3800,5600,18000,9000,18400,5880,2
3617,2381,4773,2300,3600,10200,9000,11200,4773,1
583,4705,9470,900,2400,9000,9000,9000,9470,5
10501,3366,6792,2200,4000,13000,9000,12800,6792,1
3756,2461,4922,0,1900,5500,9000,6900,4922,2
608,2867,5753,300,1700,9500,9000,7900,5753,1
13024,3973,7983,1400,5000,11000,9000,11000,7983,2
3779,1128,2267,1800,3100,6000,9000,7400,2267,2
1661,3374,6810,500,2600,9800,9000,10400,6810,1
13412,4420,8911,5600,6400,10400,9000,10000,8911,1
3958,893,1812,1900,2500,9300,9000,9700,1812,3
1882,4225,8490,2000,2200,10000,9000,8700,8490,1
14595,5180,10430,700,3700,10900,8999,11600,10430,1
2773,3876,7771,2100,4500,11700,8999,11200,7771,2
3384,1241,2525,1900,4300,10500,8999,9900,2525,1
4336,2077,4179,1300,4900,9700,8999,9700,4179,4
6135,2593,5191,1800,7000,12000,8999,10200,5191,1
156,5045,10161,300,3500,8900,8950,8900,10161,1
8275,1923,3869,3200,3600,13600,8950,14400,3869,2
4025,852,1734,600,300,4700,8900,4900,1734,4
4239,2093,4211,1200,4200,6000,8900,5700,4211,2
4759,1711,3455,1900,2900,7300,8900,6100,3455,5
3253,1217,2477,900,2500,9400,8900,9900,2477,2
3520,2420,4843,2000,4700,6900,8900,5400,4843,2
4018,855,1734,700,2700,4500,8900,4500,1734,4
2629,617,1268,-100,1300,4800,8801,4900,1268,3
2765,2190,4401,300,2300,8500,8801,8400,4401,2
5311,2213,4444,2500,4500,8700,8801,8700,4444,3
6810,3601,6865,800,1400,5800,8801,5800,6865,2
853,5023,10056,800,2400,5600,8801,5600,10056,4
6881,414,846,-400,2000,10000,8801,10200,846,1
2140,3456,6972,1700,3000,5800,8801,5700,6972,1
2421,1374,2798,2800,6100,10700,8801,11200,2798,2
3633,188,394,900,4800,7800,8800,6500,394,5
7853,794,1615,3200,5800,9800,8800,9800,1615,1
4189,2116,4256,2700,4900,8800,8800,10600,4256,3
12973,3989,8012,5000,6600,14400,8800,15000,8012,7
5004,1527,3095,2400,4900,9900,8800,9400,3095,1
914,169,358,600,1600,6400,8800,6400,358,3
5213,2260,4543,800,1400,9400,8800,10200,4543,2
1475,3452,6960,100,3200,10800,8800,10800,6960,1
5260,3111,6278,2200,2600,8200,8800,9200,6278,1
2119,572,1182,-200,1000,4800,8800,5600,1182,4
7170,146,298,1000,4200,12800,8800,18200,298,1
5318,2211,4444,900,2800,14400,8800,11400,4444,3
2261,747,1525,400,1700,11800,8800,10900,1525,1
7287,76,147,4800,9600,14900,8800,13200,147,1
14061,4833,9714,1800,3400,12600,8799,14200,9714,1
8532,1762,3554,4800,8200,17400,8799,16600,3554,2
1643,4175,8394,900,2400,4400,8799,5200,8394,1
8782,1321,2681,4000,5200,11600,8799,10400,2681,4
4429,1649,3334,1700,3800,8200,8799,10200,3334,4
10762,3254,6557,3800,7200,18200,8799,20200,6557,3
4600,2181,4375,700,1600,7000,8799,6800,4375,5
12226,3758,7555,400,3200,10800,8799,10800,7555,3
5482,1816,3661,1600,4200,9400,8799,8800,3661,5
13114,4545,9156,1400,4200,12400,8799,14800,9156,3
5620,2658,5325,3600,10600,16200,8799,19600,5325,3
13908,4889,9835,1200,2800,11200,8799,10400,9835,5
7917,740,1512,5800,7400,15000,8799,15800,1512,3
1348,358,724,600,3700,10500,8799,10500,724,1
7313,67,130,3600,5800,9200,8700,8600,130,1
586,4704,9470,100,1600,8700,8700,10000,9470,5
8010,655,1350,0,1400,6200,8700,6200,1350,1
3013,960,1967,1000,2900,13700,8700,12100,1967,3
11803,3904,7825,3200,9000,11800,8700,11800,7825,6
4185,2118,4263,300,2400,5200,8700,4600,4263,1
4388,2049,4127,200,2400,4400,8700,4900,4127,1
4611,2178,4375,700,1800,4400,8700,4400,4375,5
7246,100,198,5200,8400,16400,8700,15200,198,5
3115,1195,2427,1900,2800,8200,8653,8000,2427,5
506,5158,6124,1700,2800,4600,8650,4600,6124,2
2425,1372,2791,2600,3400,11400,8601,10800,2791,3
2636,611,1267,700,2700,4500,8601,4500,1267,1
4414,1654,593,-800,2000,10000,8601,10400,593,2
5291,2220,4462,-200,2500,5700,8601,5300,4462,3
5476,1825,3661,1300,2400,5000,8601,5000,3661,5
1870,4226,8495,3300,4800,13200,8601,11000,8495,1
1297,4832,666,2200,3900,6700,8600,7700,666,3
538,4914,9198,2100,2800,4300,8600,6000,9198,4
1854,1426,2899,-300,400,8600,8600,7200,2899,4
571,4520,9108,1100,5200,8800,8600,7300,9108,1
3210,1901,3829,1600,2300,9300,8600,9100,3829,2
622,1343,2733,2900,3700,4300,8600,4300,2733,5
5300,2217,4456,1100,3300,8300,8600,9300,4456,1
689,105,169,200,900,8600,8600,5100,169,3
6578,3218,6495,0,2600,9600,8600,11600,6495,2
917,167,352,400,2900,9300,8600,9100,352,3
213,3053,6139,0,1300,6500,8600,6500,6139,1
8805,1301,2650,3400,8200,17800,8600,17800,2650,1
938,4475,7226,400,5200,13600,8600,10800,7226,3
310,3943,7914,1200,500,4300,8600,3900,7914,2
889,5024,7464,3200,4200,12400,8599,12100,7464,3
1213,5054,347,2100,3200,9200,8599,10000,347,4
4603,2180,4375,1100,1900,7300,8599,7300,4375,5
6645,4628,9329,0,2800,11300,8599,14000,9329,1
8453,1792,3615,4800,8800,16500,8599,19200,3615,1
5450,1839,3716,200,1200,8700,8500,8700,3716,1
3224,80,157,2500,4700,5600,8500,7100,157,1
7558,1110,2257,2400,4000,6000,8500,6000,2257,2
3375,1244,2531,1000,1100,6000,8500,6300,2531,1
9942,2908,5838,0,600,8500,8500,10200,5838,1
4348,2071,4163,900,900,4500,8500,5000,4163,5
4673,2480,4944,400,1300,6500,8500,6500,4944,2
